Chain,Average_Helicity,STD_Helicity
0,0.4845756653992395,0.32546976756365753
1,0.4825585551330799,0.3272030318071149
2,0.48248174904942964,0.32740238932210464
3,0.4857425855513308,0.3257320392291602
4,0.4842361216730038,0.32720913828637865
5,0.48459277566539927,0.32537083994102894
6,0.48276083650190116,0.33079054224515547
7,0.4829798479087452,0.32633197449634643
8,0.48549885931558934,0.32664669772060867
9,0.484532319391635,0.3260172566246362
10,0.48350532319391637,0.3269086489564602
11,0.485003041825095,0.32586532487014397
12,0.48355095057034214,0.32619301744270063
13,0.4823699619771863,0.32673180285802894
14,0.4837973384030418,0.3251164171027387
15,0.4841102661596958,0.32366704493700954
16,0.4865688212927757,0.32666137816715207
17,0.4840528517110265,0.32894131548315986
18,0.48403574144486694,0.32550125418990805
19,0.48471140684410646,0.32574336796168946
20,0.4819714828897339,0.327681660737571
21,0.4846562737642585,0.3264262226146205
22,0.48552699619771855,0.3277009404647345
23,0.48248631178707224,0.32754941142200056
24,0.4829501901140684,0.32859734208054286
25,0.4821406844106465,0.32676821388736105
26,0.4866920152091255,0.32737782368686263
27,0.485761216730038,0.3264661979743268
28,0.48536159695817493,0.32573227385174536
29,0.48162623574144486,0.3300276327235578
30,0.4874642585551331,0.3253033858831411
31,0.4820030418250951,0.32564917847772745
32,0.48522015209125474,0.32835203983739175
33,0.48641330798479093,0.3275234528706486
34,0.4880536121673003,0.32337081114157334
35,0.4850764258555133,0.325808514722302
36,0.48337794676806084,0.3257618612362233
37,0.48657528517110266,0.32739035995615245
38,0.4838745247148289,0.327195285342331
39,0.4843254752851711,0.3263022574106928
40,0.48613498098859326,0.3261546232142219
41,0.4874079847908746,0.3264263164181337
42,0.48300532319391637,0.3302573807475066
43,0.4840828897338403,0.32656538036663785
44,0.48640114068441065,0.3269624177520606
45,0.48608935361216726,0.3255191852452019
46,0.4837794676806084,0.32616834050300575
47,0.4866125475285172,0.32410144523086354
48,0.4852346007604563,0.3248953854156509
49,0.48352395437262363,0.3259950569914244
50,0.48342547528517105,0.32649212254057197
51,0.48281178707224337,0.3285815116299444
52,0.48689049429657794,0.32608869123050693
53,0.4806490494296578,0.32789895235479205
54,0.4890182509505703,0.32443824180689723
55,0.4821030418250951,0.3272074592052703
56,0.48579353612167303,0.3260315653325599
57,0.4880661596958175,0.32789486809072366
58,0.4830057034220532,0.32637204074319515
59,0.48668098859315584,0.32794888631310165
60,0.4796254752851711,0.3268875772100858
61,0.4820342205323194,0.32762502163073093
62,0.48416121673003804,0.32633557004305497
63,0.4856391634980988,0.32517236836888685
